case,event,startTime,completeTime,REG_DATE,AMOUNT_REQ,resource,position,sT,cT,eventpos,case_index
205960,W_Completeren aanvraag,2012/02/02 20:09:51.071,2012/02/02 20:30:31.991,2012/02/02 18:35:18.180,5000,11119,5,1328206191.071,1328207431.991,W_Completeren aanvraag-5,132639
205960,A_ACCEPTED,2012/02/02 20:27:31.524,2012/02/02 20:27:31.524,2012/02/02 18:35:18.180,5000,11202,6,1328207251.524,1328207251.524,A_ACCEPTED-6,132640
205960,O_SELECTED,2012/02/02 20:30:28.851,2012/02/02 20:30:28.851,2012/02/02 18:35:18.180,5000,11202,7,1328207428.851,1328207428.851,O_SELECTED-7,132641
205960,A_FINALIZED,2012/02/02 20:30:28.851,2012/02/02 20:30:28.851,2012/02/02 18:35:18.180,5000,11202,8,1328207428.851,1328207428.851,A_FINALIZED-8,132642
205960,O_CREATED,2012/02/02 20:30:30.716,2012/02/02 20:30:30.716,2012/02/02 18:35:18.180,5000,11202,9,1328207430.716,1328207430.716,O_CREATED-9,132643
205960,O_SENT,2012/02/02 20:30:30.754,2012/02/02 20:30:30.754,2012/02/02 18:35:18.180,5000,11202,10,1328207430.754,1328207430.754,O_SENT-10,132644
205960,W_Nabellen offertes,2012/02/02 20:30:45.772,2012/02/02 20:48:07.620,2012/02/02 18:35:18.180,5000,11202,11,1328207445.772,1328208487.62,W_Nabellen offertes-11,132645
205960,W_Nabellen offertes,2012/02/09 11:45:29.947,2012/02/09 11:46:23.812,2012/02/02 18:35:18.180,5000,11049,12,1328780729.947,1328780783.812,W_Nabellen offertes-12,132646
205960,O_SENT_BACK,2012/02/09 11:46:22.342,2012/02/09 11:46:22.342,2012/02/02 18:35:18.180,5000,11049,13,1328780782.342,1328780782.342,O_SENT_BACK-13,132647
205960,W_Valideren aanvraag,2012/02/13 10:42:23.955,2012/02/13 11:16:37.629,2012/02/02 18:35:18.180,5000,10629,14,1329122543.955,1329124597.629,W_Valideren aanvraag-14,132648
205960,W_Nabellen incomplete dossiers,2012/02/13 19:38:45.477,2012/02/13 19:41:49.551,2012/02/02 18:35:18.180,5000,11180,15,1329154725.477,1329154909.551,W_Nabellen incomplete dossiers-15,132649
205960,W_Nabellen incomplete dossiers,2012/02/13 20:17:42.309,2012/02/13 20:44:48.910,2012/02/02 18:35:18.180,5000,11180,16,1329157062.309,1329158688.91,W_Nabellen incomplete dossiers-16,132650
205960,W_Valideren aanvraag,2012/02/13 22:03:22.414,2012/02/13 22:03:30.007,2012/02/02 18:35:18.180,5000,11180,17,1329163402.414,1329163410.007,W_Valideren aanvraag-17,132651
205960,W_Valideren aanvraag,2012/02/14 09:06:30.281,2012/02/14 09:17:17.553,2012/02/02 18:35:18.180,5000,10629,18,1329203190.281,1329203837.553,W_Valideren aanvraag-18,132652
205960,O_DECLINED,2012/02/14 09:17:12.708,2012/02/14 09:17:12.708,2012/02/02 18:35:18.180,5000,10629,19,1329203832.708,1329203832.708,O_DECLINED-19,132653
205960,A_DECLINED,2012/02/14 09:17:12.708,2012/02/14 09:17:12.708,2012/02/02 18:35:18.180,5000,10629,20,1329203832.708,1329203832.708,A_DECLINED-20,132654
212043,A_SUBMITTED,2012/02/23 09:29:10.745,2012/02/23 09:29:10.745,2012/02/23 09:29:10.744,45000,112,1,1329982150.745,1329982150.745,A_SUBMITTED-1,156155
212043,A_PARTLYSUBMITTED,2012/02/23 09:29:11.148,2012/02/23 09:29:11.148,2012/02/23 09:29:10.744,45000,112,2,1329982151.148,1329982151.148,A_PARTLYSUBMITTED-2,156156
212043,A_PREACCEPTED,2012/02/23 09:29:48.266,2012/02/23 09:29:48.266,2012/02/23 09:29:10.744,45000,112,3,1329982188.266,1329982188.266,A_PREACCEPTED-3,156157
212043,W_Completeren aanvraag,2012/02/23 12:11:54.053,2012/02/23 12:22:27.199,2012/02/23 09:29:10.744,45000,11179,4,1329991914.053,1329992547.199,W_Completeren aanvraag-4,156158
212043,A_ACCEPTED,2012/02/23 12:19:57.296,2012/02/23 12:19:57.296,2012/02/23 09:29:10.744,45000,11179,5,1329992397.296,1329992397.296,A_ACCEPTED-5,156159
212043,A_FINALIZED,2012/02/23 12:22:24.851,2012/02/23 12:22:24.851,2012/02/23 09:29:10.744,45000,11179,6,1329992544.851,1329992544.851,A_FINALIZED-6,156160
212043,O_SELECTED,2012/02/23 12:22:24.851,2012/02/23 12:22:24.851,2012/02/23 09:29:10.744,45000,11179,7,1329992544.851,1329992544.851,O_SELECTED-7,156161
212043,O_CREATED,2012/02/23 12:22:25.674,2012/02/23 12:22:25.674,2012/02/23 09:29:10.744,45000,11179,8,1329992545.674,1329992545.674,O_CREATED-8,156162
212043,O_SENT,2012/02/23 12:22:25.699,2012/02/23 12:22:25.699,2012/02/23 09:29:10.744,45000,11179,9,1329992545.699,1329992545.699,O_SENT-9,156163
212043,W_Nabellen offertes,2012/03/02 16:52:39.341,2012/03/02 16:54:29.270,2012/02/23 09:29:10.744,45000,11203,10,1330699959.341,1330700069.27,W_Nabellen offertes-10,156164
212043,W_Nabellen offertes,2012/03/05 17:21:29.605,2012/03/05 17:24:17.768,2012/02/23 09:29:10.744,45000,11319,11,1330960889.605,1330961057.768,W_Nabellen offertes-11,156165
212043,W_Nabellen offertes,2012/03/06 12:14:31.310,2012/03/06 12:15:01.645,2012/02/23 09:29:10.744,45000,11049,12,1331028871.31,1331028901.645,W_Nabellen offertes-12,156166
212043,O_SENT_BACK,2012/03/06 12:14:59.020,2012/03/06 12:14:59.020,2012/02/23 09:29:10.744,45000,11049,13,1331028899.02,1331028899.02,O_SENT_BACK-13,156167
212043,W_Valideren aanvraag,2012/03/09 08:58:23.579,2012/03/09 09:11:18.338,2012/02/23 09:29:10.744,45000,10972,14,1331276303.579,1331277078.338,W_Valideren aanvraag-14,156168
212043,W_Nabellen incomplete dossiers,2012/03/09 10:07:17.519,2012/03/09 10:11:05.079,2012/02/23 09:29:10.744,45000,11181,15,1331280437.519,1331280665.079,W_Nabellen incomplete dossiers-15,156169
212043,W_Nabellen incomplete dossiers,2012/03/09 10:13:54.414,2012/03/09 10:16:59.506,2012/02/23 09:29:10.744,45000,11181,16,1331280834.414,1331281019.506,W_Nabellen incomplete dossiers-16,156170
212043,W_Nabellen incomplete dossiers,2012/03/09 20:15:26.265,2012/03/09 20:37:36.675,2012/02/23 09:29:10.744,45000,11002,17,1331316926.265,1331318256.675,W_Nabellen incomplete dossiers-17,156171
212043,W_Valideren aanvraag,2012/03/12 09:11:31.859,2012/03/12 09:14:34.191,2012/02/23 09:29:10.744,45000,10972,18,1331536291.859,1331536474.191,W_Valideren aanvraag-18,156172
212043,W_Valideren aanvraag,2012/03/12 09:58:59.994,2012/03/12 10:00:17.294,2012/02/23 09:29:10.744,45000,10809,19,1331539139.994,1331539217.294,W_Valideren aanvraag-19,156173
212043,W_Valideren aanvraag,2012/03/12 10:19:34.509,2012/03/12 10:20:28.901,2012/02/23 09:29:10.744,45000,10972,20,1331540374.509,1331540428.901,W_Valideren aanvraag-20,156174
212043,A_APPROVED,2012/03/12 10:20:22.146,2012/03/12 10:20:22.146,2012/02/23 09:29:10.744,45000,10972,21,1331540422.146,1331540422.146,A_APPROVED-21,156175
212043,A_REGISTERED,2012/03/12 10:20:22.146,2012/03/12 10:20:22.146,2012/02/23 09:29:10.744,45000,10972,22,1331540422.146,1331540422.146,A_REGISTERED-22,156176
212043,O_ACCEPTED,2012/03/12 10:20:22.146,2012/03/12 10:20:22.146,2012/02/23 09:29:10.744,45000,10972,23,1331540422.146,1331540422.146,O_ACCEPTED-23,156177
212043,A_ACTIVATED,2012/03/12 10:20:22.146,2012/03/12 10:20:22.146,2012/02/23 09:29:10.744,45000,10972,24,1331540422.146,1331540422.146,A_ACTIVATED-24,156178
186950,A_SUBMITTED,2011/11/18 12:28:10.838,2011/11/18 12:28:10.838,2011/11/18 12:28:10.838,7500,112,1,1321612090.838,1321612090.838,A_SUBMITTED-1,53701
186950,A_PARTLYSUBMITTED,2011/11/18 12:28:11.275,2011/11/18 12:28:11.275,2011/11/18 12:28:10.838,7500,112,2,1321612091.275,1321612091.275,A_PARTLYSUBMITTED-2,53702
186950,W_Afhandelen leads,2011/11/18 12:31:46.331,2011/11/18 12:32:46.836,2011/11/18 12:28:10.838,7500,10910,3,1321612306.331,1321612366.836,W_Afhandelen leads-3,53703
186950,A_PREACCEPTED,2011/11/18 12:32:44.764,2011/11/18 12:32:44.764,2011/11/18 12:28:10.838,7500,10910,4,1321612364.764,1321612364.764,A_PREACCEPTED-4,53704
186950,W_Completeren aanvraag,2011/11/18 15:52:54.790,2011/11/18 15:55:24.889,2011/11/18 12:28:10.838,7500,10910,5,1321624374.79,1321624524.889,W_Completeren aanvraag-5,53705
186950,W_Completeren aanvraag,2011/11/18 20:59:46.163,2011/11/18 21:01:14.435,2011/11/18 12:28:10.838,7500,11201,6,1321642786.163,1321642874.435,W_Completeren aanvraag-6,53706
186950,W_Completeren aanvraag,2011/11/19 15:05:43.902,2011/11/19 15:07:19.460,2011/11/18 12:28:10.838,7500,11201,7,1321707943.902,1321708039.46,W_Completeren aanvraag-7,53707
186950,W_Completeren aanvraag,2011/11/21 11:57:01.527,2011/11/21 11:58:44.586,2011/11/18 12:28:10.838,7500,11180,8,1321869421.527,1321869524.586,W_Completeren aanvraag-8,53708
186950,W_Completeren aanvraag,2011/11/21 20:34:16.539,2011/11/21 20:48:58.826,2011/11/18 12:28:10.838,7500,11119,9,1321900456.539,1321901338.826,W_Completeren aanvraag-9,53709
186950,A_ACCEPTED,2011/11/21 20:46:37.195,2011/11/21 20:46:37.195,2011/11/18 12:28:10.838,7500,11119,10,1321901197.195,1321901197.195,A_ACCEPTED-10,53710
186950,O_SELECTED,2011/11/21 20:48:55.245,2011/11/21 20:48:55.245,2011/11/18 12:28:10.838,7500,11119,11,1321901335.245,1321901335.245,O_SELECTED-11,53711
186950,A_FINALIZED,2011/11/21 20:48:55.245,2011/11/21 20:48:55.245,2011/11/18 12:28:10.838,7500,11119,12,1321901335.245,1321901335.245,A_FINALIZED-12,53712
186950,O_CREATED,2011/11/21 20:48:56.697,2011/11/21 20:48:56.697,2011/11/18 12:28:10.838,7500,11119,13,1321901336.697,1321901336.697,O_CREATED-13,53713
186950,O_SENT,2011/11/21 20:48:56.726,2011/11/21 20:48:56.726,2011/11/18 12:28:10.838,7500,11119,14,1321901336.726,1321901336.726,O_SENT-14,53714
186950,W_Nabellen offertes,2011/11/21 20:49:24.572,2011/11/21 20:49:50.324,2011/11/18 12:28:10.838,7500,11119,15,1321901364.572,1321901390.324,W_Nabellen offertes-15,53715
186950,W_Nabellen offertes,2011/11/28 17:26:52.991,2011/11/28 17:33:45.886,2011/11/18 12:28:10.838,7500,10889,16,1322494012.991,1322494425.886,W_Nabellen offertes-16,53716
186950,W_Nabellen offertes,2011/12/02 20:24:00.725,2011/12/02 20:28:34.673,2011/11/18 12:28:10.838,7500,10939,17,1322850240.725,1322850514.673,W_Nabellen offertes-17,53717
186950,W_Nabellen offertes,2011/12/06 13:28:21.861,2011/12/06 13:28:35.649,2011/11/18 12:28:10.838,7500,11259,18,1323170901.861,1323170915.649,W_Nabellen offertes-18,53718
186950,O_SENT_BACK,2011/12/06 13:28:34.164,2011/12/06 13:28:34.164,2011/11/18 12:28:10.838,7500,11259,19,1323170914.164,1323170914.164,O_SENT_BACK-19,53719
186950,W_Valideren aanvraag,2011/12/08 11:59:50.526,2011/12/08 12:01:43.203,2011/11/18 12:28:10.838,7500,10809,20,1323338390.526,1323338503.203,W_Valideren aanvraag-20,53720
186950,W_Valideren aanvraag,2011/12/08 12:02:23.061,2011/12/08 12:38:25.294,2011/11/18 12:28:10.838,7500,10809,21,1323338543.061,1323340705.294,W_Valideren aanvraag-21,53721
186950,O_ACCEPTED,2011/12/08 12:38:16.624,2011/12/08 12:38:16.624,2011/11/18 12:28:10.838,7500,10809,22,1323340696.624,1323340696.624,O_ACCEPTED-22,53722
186950,A_APPROVED,2011/12/08 12:38:16.625,2011/12/08 12:38:16.625,2011/11/18 12:28:10.838,7500,10809,23,1323340696.625,1323340696.625,A_APPROVED-23,53723
186950,A_REGISTERED,2011/12/08 12:38:16.625,2011/12/08 12:38:16.625,2011/11/18 12:28:10.838,7500,10809,24,1323340696.625,1323340696.625,A_REGISTERED-24,53724
186950,A_ACTIVATED,2011/12/08 12:38:16.625,2011/12/08 12:38:16.625,2011/11/18 12:28:10.838,7500,10809,25,1323340696.625,1323340696.625,A_ACTIVATED-25,53725
209099,A_SUBMITTED,2012/02/13 21:52:22.869,2012/02/13 21:52:22.869,2012/02/13 21:52:22.869,10000,112,1,1329162742.869,1329162742.869,A_SUBMITTED-1,145569
209099,A_PARTLYSUBMITTED,2012/02/13 21:52:22.968,2012/02/13 21:52:22.968,2012/02/13 21:52:22.869,10000,112,2,1329162742.968,1329162742.968,A_PARTLYSUBMITTED-2,145570
209099,W_Afhandelen leads,2012/02/13 21:54:38.967,2012/02/13 21:55:58.918,2012/02/13 21:52:22.869,10000,10982,3,1329162878.967,1329162958.918,W_Afhandelen leads-3,145571
209099,A_PREACCEPTED,2012/02/13 21:55:57.804,2012/02/13 21:55:57.804,2012/02/13 21:52:22.869,10000,10982,4,1329162957.804,1329162957.804,A_PREACCEPTED-4,145572
209099,W_Completeren aanvraag,2012/02/14 14:47:45.333,2012/02/14 14:47:50.404,2012/02/13 21:52:22.869,10000,10982,5,1329223665.333,1329223670.404,W_Completeren aanvraag-5,145573
209099,W_Completeren aanvraag,2012/02/14 17:18:37.682,2012/02/14 17:26:56.178,2012/02/13 21:52:22.869,10000,11009,6,1329232717.682,1329233216.178,W_Completeren aanvraag-6,145574
209099,W_Completeren aanvraag,2012/02/14 17:27:02.882,2012/02/14 17:31:24.029,2012/02/13 21:52:22.869,10000,11009,7,1329233222.882,1329233484.029,W_Completeren aanvraag-7,145575
209099,A_ACCEPTED,2012/02/14 17:27:10.693,2012/02/14 17:27:10.693,2012/02/13 21:52:22.869,10000,11009,8,1329233230.693,1329233230.693,A_ACCEPTED-8,145576
209099,O_SELECTED,2012/02/14 17:31:19.327,2012/02/14 17:31:19.327,2012/02/13 21:52:22.869,10000,11009,9,1329233479.327,1329233479.327,O_SELECTED-9,145577
209099,A_FINALIZED,2012/02/14 17:31:19.327,2012/02/14 17:31:19.327,2012/02/13 21:52:22.869,10000,11009,10,1329233479.327,1329233479.327,A_FINALIZED-10,145578
209099,O_CREATED,2012/02/14 17:31:20.667,2012/02/14 17:31:20.667,2012/02/13 21:52:22.869,10000,11009,11,1329233480.667,1329233480.667,O_CREATED-11,145579
209099,O_SENT,2012/02/14 17:31:21.492,2012/02/14 17:31:21.492,2012/02/13 21:52:22.869,10000,11009,12,1329233481.492,1329233481.492,O_SENT-12,145580
209099,W_Nabellen offertes,2012/02/14 17:31:36.674,2012/02/14 17:35:50.010,2012/02/13 21:52:22.869,10000,11009,13,1329233496.674,1329233750.01,W_Nabellen offertes-13,145581
209099,W_Nabellen offertes,2012/02/20 19:38:39.740,2012/02/20 19:39:01.178,2012/02/13 21:52:22.869,10000,10138,14,1329759519.74,1329759541.178,W_Nabellen offertes-14,145582
209099,O_SENT_BACK,2012/02/20 19:38:59.404,2012/02/20 19:38:59.404,2012/02/13 21:52:22.869,10000,10138,15,1329759539.404,1329759539.404,O_SENT_BACK-15,145583
209099,W_Valideren aanvraag,2012/02/20 19:39:12.978,2012/02/20 19:48:11.058,2012/02/13 21:52:22.869,10000,10138,16,1329759552.978,1329760091.058,W_Valideren aanvraag-16,145584
209099,O_ACCEPTED,2012/02/20 19:48:03.262,2012/02/20 19:48:03.262,2012/02/13 21:52:22.869,10000,10138,17,1329760083.262,1329760083.262,O_ACCEPTED-17,145585
209099,A_APPROVED,2012/02/20 19:48:03.262,2012/02/20 19:48:03.262,2012/02/13 21:52:22.869,10000,10138,18,1329760083.262,1329760083.262,A_APPROVED-18,145586
209099,A_REGISTERED,2012/02/20 19:48:03.263,2012/02/20 19:48:03.263,2012/02/13 21:52:22.869,10000,10138,19,1329760083.263,1329760083.263,A_REGISTERED-19,145587
209099,A_ACTIVATED,2012/02/20 19:48:03.263,2012/02/20 19:48:03.263,2012/02/13 21:52:22.869,10000,10138,20,1329760083.263,1329760083.263,A_ACTIVATED-20,145588
208388,A_SUBMITTED,2012/02/11 13:38:56.335,2012/02/11 13:38:56.335,2012/02/11 13:38:56.334,25000,112,1,1328960336.335,1328960336.335,A_SUBMITTED-1,142731
208388,A_PARTLYSUBMITTED,2012/02/11 13:38:57.863,2012/02/11 13:38:57.863,2012/02/11 13:38:56.334,25000,112,2,1328960337.863,1328960337.863,A_PARTLYSUBMITTED-2,142732
208388,A_PREACCEPTED,2012/02/11 13:39:30.507,2012/02/11 13:39:30.507,2012/02/11 13:38:56.334,25000,112,3,1328960370.507,1328960370.507,A_PREACCEPTED-3,142733
208388,W_Completeren aanvraag,2012/02/11 14:45:38.670,2012/02/11 14:49:44.418,2012/02/11 13:38:56.334,25000,10912,4,1328964338.67,1328964584.418,W_Completeren aanvraag-4,142734
208388,W_Completeren aanvraag,2012/02/17 09:58:49.133,2012/02/17 15:00:02.664,2012/02/11 13:38:56.334,25000,11169,5,1329465529.133,1329483602.664,W_Completeren aanvraag-5,142735
208388,W_Completeren aanvraag,2012/03/05 18:28:24.971,2012/03/06 07:15:05.675,2012/02/11 13:38:56.334,25000,10228,6,1330964904.971,1331010905.675,W_Completeren aanvraag-6,142736
208388,W_Completeren aanvraag,2012/03/12 15:25:28.718,2012/03/12 15:27:59.414,2012/02/11 13:38:56.334,25000,10863,7,1331558728.718,1331558879.414,W_Completeren aanvraag-7,142737
208388,W_Completeren aanvraag,2012/03/13 10:15:19.094,2012/03/13 10:15:19.094,2012/02/11 13:38:56.334,25000,10863,8,1331626519.094,1331626519.094,W_Completeren aanvraag-8,142738
208388,A_CANCELLED,2012/03/13 10:15:19.101,2012/03/13 10:15:19.101,2012/02/11 13:38:56.334,25000,112,9,1331626519.101,1331626519.101,A_CANCELLED-9,142739
180376,A_SUBMITTED,2011/10/27 20:17:07.109,2011/10/27 20:17:07.109,2011/10/27 20:17:07.108,5000,112,1,1319739427.109,1319739427.109,A_SUBMITTED-1,28263
180376,A_PARTLYSUBMITTED,2011/10/27 20:17:07.347,2011/10/27 20:17:07.347,2011/10/27 20:17:07.108,5000,112,2,1319739427.347,1319739427.347,A_PARTLYSUBMITTED-2,28264
180376,A_PREACCEPTED,2011/10/27 20:17:35.691,2011/10/27 20:17:35.691,2011/10/27 20:17:07.108,5000,112,3,1319739455.691,1319739455.691,A_PREACCEPTED-3,28265
180376,W_Completeren aanvraag,2011/10/27 20:21:20.686,2011/10/27 20:29:58.494,2011/10/27 20:17:07.108,5000,10909,4,1319739680.686,1319740198.494,W_Completeren aanvraag-4,28266
180376,A_ACCEPTED,2011/10/27 20:28:56.549,2011/10/27 20:28:56.549,2011/10/27 20:17:07.108,5000,10909,5,1319740136.549,1319740136.549,A_ACCEPTED-5,28267
180376,O_SELECTED,2011/10/27 20:29:55.390,2011/10/27 20:29:55.390,2011/10/27 20:17:07.108,5000,10909,6,1319740195.39,1319740195.39,O_SELECTED-6,28268
180376,A_FINALIZED,2011/10/27 20:29:55.390,2011/10/27 20:29:55.390,2011/10/27 20:17:07.108,5000,10909,7,1319740195.39,1319740195.39,A_FINALIZED-7,28269
180376,O_CREATED,2011/10/27 20:29:56.381,2011/10/27 20:29:56.381,2011/10/27 20:17:07.108,5000,10909,8,1319740196.381,1319740196.381,O_CREATED-8,28270
180376,O_SENT,2011/10/27 20:29:56.407,2011/10/27 20:29:56.407,2011/10/27 20:17:07.108,5000,10909,9,1319740196.407,1319740196.407,O_SENT-9,28271
180376,W_Nabellen offertes,2011/10/27 20:30:12.517,2011/10/27 20:39:17.407,2011/10/27 20:17:07.108,5000,10909,10,1319740212.517,1319740757.407,W_Nabellen offertes-10,28272
180376,W_Nabellen offertes,2011/11/03 21:19:22.091,2011/11/03 21:21:06.848,2011/10/27 20:17:07.108,5000,11181,11,1320347962.091,1320348066.848,W_Nabellen offertes-11,28273
180376,W_Nabellen offertes,2011/11/05 17:02:15.674,2011/11/05 17:03:47.708,2011/10/27 20:17:07.108,5000,11002,12,1320505335.674,1320505427.708,W_Nabellen offertes-12,28274
180376,W_Nabellen offertes,2011/11/08 21:40:35.411,2011/11/08 21:41:55.322,2011/10/27 20:17:07.108,5000,10909,13,1320781235.411,1320781315.322,W_Nabellen offertes-13,28275
180376,W_Nabellen offertes,2011/11/11 21:28:45.275,2011/11/11 21:30:02.083,2011/10/27 20:17:07.108,5000,10909,14,1321039725.275,1321039802.083,W_Nabellen offertes-14,28276
180376,W_Nabellen offertes,2011/11/14 21:38:31.949,2011/11/14 21:39:29.211,2011/10/27 20:17:07.108,5000,11180,15,1321299511.949,1321299569.211,W_Nabellen offertes-15,28277
180376,W_Nabellen offertes,2011/11/19 17:20:21.806,2011/11/19 17:21:43.976,2011/10/27 20:17:07.108,5000,10861,16,1321716021.806,1321716103.976,W_Nabellen offertes-16,28278
180376,W_Nabellen offertes,2011/11/27 10:15:28.582,2011/11/27 10:15:28.582,2011/10/27 20:17:07.108,5000,10861,17,1322381728.582,1322381728.582,W_Nabellen offertes-17,28279
180376,O_CANCELLED,2011/11/27 10:15:28.585,2011/11/27 10:15:28.585,2011/10/27 20:17:07.108,5000,112,18,1322381728.585,1322381728.585,O_CANCELLED-18,28280
180376,A_CANCELLED,2011/11/27 10:15:28.585,2011/11/27 10:15:28.585,2011/10/27 20:17:07.108,5000,112,19,1322381728.585,1322381728.585,A_CANCELLED-19,28281
208211,A_SUBMITTED,2012/02/10 17:53:20.993,2012/02/10 17:53:20.993,2012/02/10 17:53:20.992,5000,112,1,1328889200.993,1328889200.993,A_SUBMITTED-1,142046
208211,A_PARTLYSUBMITTED,2012/02/10 17:53:21.267,2012/02/10 17:53:21.267,2012/02/10 17:53:20.992,5000,112,2,1328889201.267,1328889201.267,A_PARTLYSUBMITTED-2,142047
208211,A_DECLINED,2012/02/10 17:53:58.020,2012/02/10 17:53:58.020,2012/02/10 17:53:20.992,5000,112,3,1328889238.02,1328889238.02,A_DECLINED-3,142048
184844,A_SUBMITTED,2011/11/12 19:06:03.639,2011/11/12 19:06:03.639,2011/11/12 19:06:03.639,8000,112,1,1321117563.639,1321117563.639,A_SUBMITTED-1,46574
184844,A_PARTLYSUBMITTED,2011/11/12 19:06:03.985,2011/11/12 19:06:03.985,2011/11/12 19:06:03.639,8000,112,2,1321117563.985,1321117563.985,A_PARTLYSUBMITTED-2,46575
184844,W_Afhandelen leads,2011/11/14 10:01:02.784,2011/11/14 10:04:20.923,2011/11/12 19:06:03.639,8000,112,3,1321257662.784,1321257860.923,W_Afhandelen leads-3,46576
184844,A_PREACCEPTED,2011/11/14 10:04:19.950,2011/11/14 10:04:19.950,2011/11/12 19:06:03.639,8000,10880,4,1321257859.95,1321257859.95,A_PREACCEPTED-4,46577
184844,W_Completeren aanvraag,2011/11/14 13:42:11.271,2011/11/14 13:44:58.613,2011/11/12 19:06:03.639,8000,10880,5,1321270931.271,1321271098.613,W_Completeren aanvraag-5,46578
184844,W_Completeren aanvraag,2011/11/14 16:26:36.350,2011/11/14 16:35:23.140,2011/11/12 19:06:03.639,8000,10932,6,1321280796.35,1321281323.14,W_Completeren aanvraag-6,46579
184844,A_DECLINED,2011/11/14 16:35:19.570,2011/11/14 16:35:19.570,2011/11/12 19:06:03.639,8000,10932,7,1321281319.57,1321281319.57,A_DECLINED-7,46580
208259,A_SUBMITTED,2012/02/10 20:50:14.704,2012/02/10 20:50:14.704,2012/02/10 20:50:14.703,25000,112,1,1328899814.704,1328899814.704,A_SUBMITTED-1,142258
208259,A_PARTLYSUBMITTED,2012/02/10 20:50:15.877,2012/02/10 20:50:15.877,2012/02/10 20:50:14.703,25000,112,2,1328899815.877,1328899815.877,A_PARTLYSUBMITTED-2,142259
208259,W_Afhandelen leads,2012/02/10 21:06:05.923,2012/02/13 07:15:04.671,2012/02/10 20:50:14.703,25000,112,3,1328900765.923,1329110104.671,W_Afhandelen leads-3,142260
